Name,VowelDur,ClosureDur,F1offset,F1steady,F2offset,F2steady,F3offset,F3steady,F4offset,F4steady,F5offset,F5steady,f0offset,f0steady,f0TransitionDur,F1TransitionDur,OtherFsTransitionDur,F1Closure,f0Closure,ClosureVoicingDur
253_f1_b_ow,0.205,0.11930739402151082,438.9839393802814,514.5409600273342,800,1150,1750,2400,3300,3300,3850,3850,185.5568398700996,206.97849385350665,0.055,0.055,0.04,150,90,0.029679153950319233
254_f1_d_eh,0.205,0.08260777269485464,473.0427035379031,553.2353408958676,800,1150,1750,2400,3300,3300,3850,3850,174.23728262777107,172.46314657007795,0.055,0.055,0.04,150,90,0.0790276746696593
255_m1_b_ow,0.205,0.10921617327201932,415.4106547224043,468.8614449867807,800,1150,1750,2400,3300,3300,3850,3850,89.45102128340602,103.62009069210279,0.055,0.055,0.04,150,90,0.10921617327201932
256_m2_g_eh,0.205,0.07520743242328773,394.193288022471,557.7236882218028,800,1150,1750,2400,3300,3300,3850,3850,118.5019544059661,101.09024033063389,0.055,0.055,0.04,150,90,0.07520743242328773
257_m1_b_iy,0.205,0.11058393487652865,277.17921800112026,309.40676236721043,800,1150,1750,2400,3300,3300,3850,3850,113.30906295129135,121.77424357338,0.055,0.055,0.04,150,90,0.08336833089079278
258_m1_g_iy,0.205,0.10516978128977372,266.09310024436223,283.4822011656389,800,1150,1750,2400,3300,3300,3850,3850,108.84741954619358,100.83094332920544,0.055,0.055,0.04,150,90,0.10516978128977372
259_m1_b_ow,0.205,0.07323550733607416,431.2564088974425,476.0396480246636,800,1150,1750,2400,3300,3300,3850,3850,107.3266874287304,95.91872131751914,0.055,0.055,0.04,150,90,0.07323550733607416
260_f1_g_uw,0.205,0.06,341.8849083694516,367.025578685158,800,1150,1750,2400,3300,3300,3850,3850,194.83938853051075,210.8866377765864,0.055,0.055,0.04,150,90,0.0057188911404091325
261_m1_g_ow,0.205,0.08649608758403286,327.5712630628818,434.8169283271507,800,1150,1750,2400,3300,3300,3850,3850,89.26018102190177,105.49220727685311,0.055,0.055,0.04,150,90,0.07581428177642087
262_f1_d_eh,0.205,0.06294494930885841,452.00565711762965,544.2511402980911,800,1150,1750,2400,3300,3300,3850,3850,177.5947627199822,182.70550023348204,0.055,0.055,0.04,150,90,0.06294494930885841
263_m2_g_ah,0.205,0.1143490318850903,389.01659533870907,548.5438295245297,800,1150,1750,2400,3300,3300,3850,3850,122.97086721891536,100.68535187147793,0.055,0.055,0.04,150,90,0.1143490318850903
264_f1_g_ow,0.205,0.0755092173746627,287.18390055543324,461.39657479715424,800,1150,1750,2400,3300,3300,3850,3850,159.49252734844953,161.26723185888946,0.055,0.055,0.04,150,90,0.033872495171907026
265_m2_b_ah,0.205,0.07786725433460608,491.4355254346417,610.8425196056032,800,1150,1750,2400,3300,3300,3850,3850,99.85847394489024,119.30918754401065,0.055,0.055,0.04,150,90,0.07786725433460608
266_m2_g_aa,0.205,0.07992765238767306,607.7422733128064,749.8561507900511,800,1150,1750,2400,3300,3300,3850,3850,106.71001460303549,117.22959007089383,0.055,0.055,0.04,150,90,0.07992765238767306
267_m1_g_eh,0.205,0.06,399.01904437460394,482.2740497832201,800,1150,1750,2400,3300,3300,3850,3850,100.57315272295625,102.31801865682868,0.055,0.055,0.04,150,90,0.06
268_m1_g_ow,0.205,0.08749760699964274,338.57445092118337,456.02032986118826,800,1150,1750,2400,3300,3300,3850,3850,110.34909879128035,107.65048385176745,0.055,0.055,0.04,150,90,0.08749760699964274
269_m2_d_ah,0.205,0.08885205282754546,362.1620607029025,592.0049104117825,800,1150,1750,2400,3300,3300,3850,3850,104.92658976550933,98.73470211379696,0.055,0.055,0.04,150,90,0.08885205282754546
270_m2_b_ow,0.205,0.09973767323797782,285.85170682670844,485.42904484289915,800,1150,1750,2400,3300,3300,3850,3850,104.35150745715859,130.04562402646422,0.055,0.055,0.04,150,90,0.0945231259348232
271_m1_b_uw,0.205,0.0715289246073643,264.0752703660417,305.44489714832446,800,1150,1750,2400,3300,3300,3850,3850,84.38726465846491,110.02834298899546,0.055,0.055,0.04,150,90,0.0715289246073643
272_m1_d_ow,0.205,0.06159704879194864,329.4439550480967,432.4129597775989,800,1150,1750,2400,3300,3300,3850,3850,95.99768130938044,95.43153510657494,0.055,0.055,0.04,150,90,0.06159704879194864
273_m1_b_iy,0.205,0.08123608619644344,239.21329015199316,272.21720784576365,800,1150,1750,2400,3300,3300,3850,3850,98.30689792656699,110.75394410806292,0.055,0.055,0.04,150,90,0.08123608619644344
274_f1_d_eh,0.205,0.07026878407553369,454.21074168998496,555.0274204940363,800,1150,1750,2400,3300,3300,3850,3850,153.89580027608852,185.1379886663038,0.055,0.055,0.04,150,90,0.07026878407553369
275_m1_g_uw,0.205,0.08666093745994236,229.41519216829622,271.71069375157987,800,1150,1750,2400,3300,3300,3850,3850,113.57692984795155,115.96049721350968,0.055,0.055,0.04,150,90,0.08666093745994236
276_m2_d_iy,0.205,0.062145879247597624,230.7507986671263,270.28325813677134,800,1150,1750,2400,3300,3300,3850,3850,92.15711557294438,133.43392271580066,0.055,0.055,0.04,150,90,0.062145879247597624
277_m1_b_ow,0.205,0.06,460.89987722957966,489.6279520702518,800,1150,1750,2400,3300,3300,3850,3850,107.03793295934284,103.95563061816725,0.055,0.055,0.04,150,90,0.06
278_m1_d_eh,0.205,0.13097735969003801,391.7844534146334,488.43669067285407,800,1150,1750,2400,3300,3300,3850,3850,101.568101315222,106.30702017777918,0.055,0.055,0.04,150,90,0.10906343589984581
279_f1_d_aa,0.205,0.0999439044459124,581.7356933067805,918.1692186315436,800,1150,1750,2400,3300,3300,3850,3850,161.068489787676,176.37581296097676,0.055,0.055,0.04,150,90,0.042277577104640196
280_m1_d_aa,0.205,0.11223582415161716,450.07540842358065,490.7791483402249,800,1150,1750,2400,3300,3300,3850,3850,115.24098213850402,110.43998254209292,0.055,0.055,0.04,150,90,0.10507548872027607
281_m2_g_iy,0.205,0.06050833895788918,234.85755937495745,246.82514615261675,800,1150,1750,2400,3300,3300,3850,3850,110.38589710670234,96.80242428648401,0.055,0.055,0.04,150,90,0.06050833895788918
282_m2_b_ah,0.205,0.08278243783431023,488.9594404041158,642.9362924598569,800,1150,1750,2400,3300,3300,3850,3850,114.48689015996796,95.2260384918051,0.055,0.055,0.04,150,90,0.08278243783431023
283_f1_d_ah,0.205,0.06,521.3780514033821,764.6235389527303,800,1150,1750,2400,3300,3300,3850,3850,191.94846628319362,178.64868070079515,0.055,0.055,0.04,150,90,0.06
284_f1_d_ah,0.205,0.06982953800376589,431.8046033342264,675.312496797303,800,1150,1750,2400,3300,3300,3850,3850,151.1258628525737,182.00968308409315,0.055,0.055,0.04,150,90,0.06982953800376589
285_m2_d_eh,0.205,0.08176499157502229,421.79440103021926,564.8046583377568,800,1150,1750,2400,3300,3300,3850,3850,84.96189265542453,110.90203228255969,0.055,0.055,0.04,150,90,0.08176499157502229
286_f1_b_uw,0.205,0.09925879368570574,317.3220247353607,351.82020480716574,800,1150,1750,2400,3300,3300,3850,3850,175.13624106616973,181.21857561657663,0.055,0.055,0.04,150,90,0.04409418962335821
287_m2_g_eh,0.205,0.06354923173229793,250.03984659507552,497.5235087584686,800,1150,1750,2400,3300,3300,3850,3850,104.14861965227655,93.77641398791843,0.055,0.055,0.04,150,90,0.06354923173229793
288_m2_b_iy,0.205,0.10742876004394133,249.0721625152209,256.5567025555884,800,1150,1750,2400,3300,3300,3850,3850,119.45656967843522,117.89556284112018,0.055,0.055,0.04,150,90,0.10742876004394133
289_f1_d_ah,0.205,0.11841993292318381,432.34950477265204,738.2553149827395,800,1150,1750,2400,3300,3300,3850,3850,162.04641979105426,187.5144600967165,0.055,0.055,0.04,150,90,0.08554843860324095
290_m1_b_ow,0.205,0.09986569312232615,440.5301872115406,505.29099705185706,800,1150,1750,2400,3300,3300,3850,3850,113.05898604628416,113.9418324791991,0.055,0.055,0.04,150,90,0.09986569312232615
291_m1_d_ow,0.205,0.07370075637536402,298.76768604849735,415.8822365248895,800,1150,1750,2400,3300,3300,3850,3850,119.1245702465921,102.60687744877225,0.055,0.055,0.04,150,90,0.06912361106975892
292_f1_d_uw,0.205,0.09103878587459445,361.0539984990301,353.3213277488066,800,1150,1750,2400,3300,3300,3850,3850,182.25295912430497,174.6680767786685,0.055,0.055,0.04,150,90,0.042822044775388736
293_f1_d_ow,0.205,0.11301160479831918,368.06572081673755,492.02402358538615,800,1150,1750,2400,3300,3300,3850,3850,174.89476544911122,193.01360121912683,0.055,0.055,0.04,150,90,0.03438939820101002
294_m2_d_ah,0.205,0.07464598566764458,405.92543970964016,649.3439471161823,800,1150,1750,2400,3300,3300,3850,3850,89.93090408038773,115.51483138908273,0.055,0.055,0.04,150,90,0.07464598566764458
295_m2_g_ow,0.205,0.08173883941148596,362.59662926605847,440.88726407996876,800,1150,1750,2400,3300,3300,3850,3850,109.10448310530798,101.56047191168125,0.055,0.055,0.04,150,90,0.04696983672979985
296_f1_g_ow,0.205,0.07194466033154785,295.11909492674806,430.1039009852913,800,1150,1750,2400,3300,3300,3850,3850,186.6050922781004,170.0282047213428,0.055,0.055,0.04,150,90,0.013832902240572847
297_m2_g_ow,0.205,0.06,307.636513647868,476.3583449385,800,1150,1750,2400,3300,3300,3850,3850,91.4825618446769,108.00526658439507,0.055,0.055,0.04,150,90,0.06
298_m1_g_aa,0.205,0.06020850119808131,369.52432942047756,542.6158133340722,800,1150,1750,2400,3300,3300,3850,3850,117.54756127546058,83.50098451602223,0.055,0.055,0.04,150,90,0.06020850119808131
299_m2_d_ow,0.205,0.087792962496013,327.94654026266187,455.15283741897696,800,1150,1750,2400,3300,3300,3850,3850,83.4456561851006,138.771603739441,0.055,0.055,0.04,150,90,0.07385562402882423
300_f1_g_eh,0.205,0.07731902258715997,416.2091739326415,530.2738706078633,800,1150,1750,2400,3300,3300,3850,3850,170.5636088525004,170.24227388257492,0.055,0.055,0.04,150,90,0.013729074419319693
301_m1_g_iy,0.205,0.06,246.9038002542538,256.1897635564844,800,1150,1750,2400,3300,3300,3850,3850,108.02423604980736,130.28362642399884,0.055,0.055,0.04,150,90,0.06
302_f1_d_eh,0.205,0.06,472.757284396515,568.8342643437664,800,1150,1750,2400,3300,3300,3850,3850,180.0975740388795,187.4092154329126,0.055,0.055,0.04,150,90,0.06
303_m2_g_ah,0.205,0.06605152243914593,370.4651730963339,603.9634312663294,800,1150,1750,2400,3300,3300,3850,3850,109.59648443941946,102.12372597622942,0.055,0.055,0.04,150,90,0.06605152243914593
304_f1_b_ah,0.205,0.08688219964822265,522.9192367587856,695.7913176899447,800,1150,1750,2400,3300,3300,3850,3850,169.2026369123556,150.49482178313042,0.055,0.055,0.04,150,90,0.04058241974857153
305_f1_d_aa,0.205,0.08335692265122746,607.6755240542442,887.1438817850494,800,1150,1750,2400,3300,3300,3850,3850,176.70310382014628,193.03985138233975,0.055,0.055,0.04,150,90,0.08335692265122746
306_m1_d_ow,0.205,0.0927423706752847,342.5759532535627,448.58488000225236,800,1150,1750,2400,3300,3300,3850,3850,105.45034250581386,108.42623037494506,0.055,0.055,0.04,150,90,0.06993489436706762
307_f1_b_iy,0.205,0.07039478072185829,304.51522240855314,323.79713735308036,800,1150,1750,2400,3300,3300,3850,3850,198.59488966007686,209.35812517147792,0.055,0.055,0.04,150,90,0.03776355424189832
308_m1_d_uw,0.205,0.06,266.45535806329804,299.6672296397361,800,1150,1750,2400,3300,3300,3850,3850,122.14791945696867,132.12599658461835,0.055,0.055,0.04,150,90,0.06
309_f1_d_aa,0.205,0.07088116025069437,608.2784681149706,941.83884318686,800,1150,1750,2400,3300,3300,3850,3850,178.016821050425,175.22146622963862,0.055,0.055,0.04,150,90,0.0687826615618035
310_f1_g_eh,0.205,0.09163751390780189,361.64886978350876,537.8204858067681,800,1150,1750,2400,3300,3300,3850,3850,184.3116023889528,194.89522301555684,0.055,0.055,0.04,150,90,0.04044038893695362
311_m1_g_iy,0.205,0.107899751223531,241.14258976809796,267.78826856035903,800,1150,1750,2400,3300,3300,3850,3850,113.27922270754391,114.26876866398213,0.055,0.055,0.04,150,90,0.08370905855920399
312_f1_b_aa,0.205,0.07566970024723527,557.493973984684,864.9924891928453,800,1150,1750,2400,3300,3300,3850,3850,146.79250393509702,173.0509860339973,0.055,0.055,0.04,150,90,0.07566970024723527
313_f1_g_aa,0.205,0.07893830125816373,458.32090525181445,833.0665647591088,800,1150,1750,2400,3300,3300,3850,3850,189.25097876264294,184.9657125619365,0.055,0.055,0.04,150,90,0.043510023404214074
314_m1_b_eh,0.205,0.06148776916404634,449.485650137999,510.6067542911528,800,1150,1750,2400,3300,3300,3850,3850,104.86129041967098,118.80437643467192,0.055,0.055,0.04,150,90,0.06148776916404634
315_m1_d_iy,0.205,0.10545138139254981,235.2419586607385,259.0427448079778,800,1150,1750,2400,3300,3300,3850,3850,97.0513841063341,124.00453529024999,0.055,0.055,0.04,150,90,0.09743300223524538
316_m2_d_eh,0.205,0.08997336547075627,417.473627458076,571.4660583059976,800,1150,1750,2400,3300,3300,3850,3850,110.20262866726816,116.45895467806872,0.055,0.055,0.04,150,90,0.08997336547075627
317_f1_d_ah,0.205,0.06,480.47563299368716,780.9119538074051,800,1150,1750,2400,3300,3300,3850,3850,167.6751075503585,184.25674341029736,0.055,0.055,0.04,150,90,0.06
318_f1_d_uw,0.205,0.07168091893514758,318.640394914797,331.5411284294292,800,1150,1750,2400,3300,3300,3850,3850,177.89226145273983,173.40918668167166,0.055,0.055,0.04,150,90,0.05415425057531907
319_m2_g_ow,0.205,0.06641057376566029,337.2293697899578,448.8289345895127,800,1150,1750,2400,3300,3300,3850,3850,81.98976664351878,82.15104619262759,0.055,0.055,0.04,150,90,0.06584317106624193
320_m2_b_aa,0.205,0.08735434547958776,543.0680046766383,735.1197128556382,800,1150,1750,2400,3300,3300,3850,3850,101.99724063715887,96.33894904623106,0.055,0.055,0.04,150,90,0.08735434547958776
321_f1_d_eh,0.205,0.0772400058464142,462.9123653602014,535.6788274344025,800,1150,1750,2400,3300,3300,3850,3850,158.85763461381677,201.88644100492576,0.055,0.055,0.04,150,90,0.07121939884495296
322_m2_b_ah,0.205,0.0970173095445312,503.11581441246557,633.6259559240368,800,1150,1750,2400,3300,3300,3850,3850,95.82580701971726,108.49731005745545,0.055,0.055,0.04,150,90,0.0970173095445312
323_m2_g_aa,0.205,0.11489035536243901,630.8331926871818,712.2035578044502,800,1150,1750,2400,3300,3300,3850,3850,97.97251540408108,94.85528712810581,0.055,0.055,0.04,150,90,0.09823431789838047
324_f1_d_ah,0.205,0.08106350790207383,499.37280150800643,737.6074282327206,800,1150,1750,2400,3300,3300,3850,3850,171.5846758411072,179.47882485862982,0.055,0.055,0.04,150,90,0.03015763420351016
325_m2_d_iy,0.205,0.06065758843358228,234.2910907233478,251.20433789819668,800,1150,1750,2400,3300,3300,3850,3850,88.06777733730809,119.58649751895486,0.055,0.055,0.04,150,90,0.06065758843358228
326_m2_b_iy,0.205,0.12579474365047288,235.98871122660825,238.08749167525178,800,1150,1750,2400,3300,3300,3850,3850,102.66959114185089,95.46711467055152,0.055,0.055,0.04,150,90,0.12187861614890576
327_m2_d_uw,0.205,0.08005801128153071,283.56004482448185,272.61529159537366,800,1150,1750,2400,3300,3300,3850,3850,113.5240394145533,110.1710985887363,0.055,0.055,0.04,150,90,0.07817324121045982
328_f1_d_aa,0.205,0.11335909430339086,565.3903775578341,900.4781864133861,800,1150,1750,2400,3300,3300,3850,3850,165.77453875518603,181.1239592661378,0.055,0.055,0.04,150,90,0.06872755643875883
329_m1_g_ow,0.205,0.07331040920571864,333.89373301080457,454.5891742039715,800,1150,1750,2400,3300,3300,3850,3850,114.20791287854091,89.17321556754352,0.055,0.055,0.04,150,90,0.07331040920571864
330_m2_b_eh,0.205,0.06,469.12695423982103,554.7253324935572,800,1150,1750,2400,3300,3300,3850,3850,115.36121701172192,85.19668988772221,0.055,0.055,0.04,150,90,0.06
331_f1_b_iy,0.205,0.08409302204836924,312.5947036056097,345.56596789854524,800,1150,1750,2400,3300,3300,3850,3850,186.0939332004381,197.7253834811217,0.055,0.055,0.04,150,90,0.05010975717082865
332_m2_g_ow,0.205,0.06,293.3892016161789,447.6373108985621,800,1150,1750,2400,3300,3300,3850,3850,91.48149248823051,91.89174102377339,0.055,0.055,0.04,150,90,0.04587704211849249
333_m2_b_uw,0.205,0.09299241310262957,211.51860262085015,262.5925933348803,800,1150,1750,2400,3300,3300,3850,3850,94.53594947791099,113.11190032930341,0.055,0.055,0.04,150,90,0.06570778404349957
334_m2_b_eh,0.205,0.11799266236966939,518.2584392647072,562.254325453256,800,1150,1750,2400,3300,3300,3850,3850,87.89133147050723,102.94723369852595,0.055,0.055,0.04,150,90,0.11799266236966939
335_m2_b_iy,0.205,0.08824238087330268,230.54571114908686,238.8921143810643,800,1150,1750,2400,3300,3300,3850,3850,87.99214450602946,116.91243763660191,0.055,0.055,0.04,150,90,0.08824238087330268
336_m1_b_iy,0.205,0.1001374080860529,245.17074302539453,256.0108218234039,800,1150,1750,2400,3300,3300,3850,3850,126.97238553489196,122.30423214746445,0.055,0.055,0.04,150,90,0.1001374080860529
337_f1_d_eh,0.205,0.08475702047846873,429.16988894841074,583.6708049325822,800,1150,1750,2400,3300,3300,3850,3850,180.3175826490605,188.0301258100132,0.055,0.055,0.04,150,90,0.049021898275703066
338_f1_g_eh,0.205,0.06,353.2236327747187,538.964531485571,800,1150,1750,2400,3300,3300,3850,3850,176.79723548294942,165.42783447481128,0.055,0.055,0.04,150,90,0.04035798443965462
339_m2_b_ah,0.205,0.09479150436249362,459.1819834174945,580.3913952885282,800,1150,1750,2400,3300,3300,3850,3850,99.20382669217511,86.6549981373666,0.055,0.055,0.04,150,90,0.09479150436249362
340_f1_d_aa,0.205,0.07238892309585386,567.3278703160746,874.7240472410308,800,1150,1750,2400,3300,3300,3850,3850,173.46955870234902,166.47503271795568,0.055,0.055,0.04,150,90,0.054576595780976386
341_f1_b_ow,0.205,0.07313236149437678,427.0140759288271,517.3988108356549,800,1150,1750,2400,3300,3300,3850,3850,202.51958282085647,183.70208564399823,0.055,0.055,0.04,150,90,0.036687282285728574
342_f1_d_uw,0.205,0.06793880614063143,325.3793510367797,336.80069790771495,800,1150,1750,2400,3300,3300,3850,3850,165.57840848739002,173.0121781457903,0.055,0.055,0.04,150,90,0.03267894329475565
343_m2_b_ah,0.205,0.08738641071407782,510.0105303087657,646.4463461517811,800,1150,1750,2400,3300,3300,3850,3850,95.23553723661355,119.58650895274963,0.055,0.055,0.04,150,90,0.08738641071407782
344_f1_g_eh,0.205,0.08424489564863447,432.89745827913464,524.7927261076685,800,1150,1750,2400,3300,3300,3850,3850,193.82912177150635,184.79207620848686,0.055,0.055,0.04,150,90,0.011920873357549728
345_m2_b_iy,0.205,0.08293700724503097,233.90183555275846,250.97907379460017,800,1150,1750,2400,3300,3300,3850,3850,110.55307963613535,94.33448373087641,0.055,0.055,0.04,150,90,0.08293700724503097
346_m2_d_iy,0.205,0.060199112528432075,231.27115316889663,234.70499092650562,800,1150,1750,2400,3300,3300,3850,3850,122.56606237365493,119.69795597352731,0.055,0.055,0.04,150,90,0.060199112528432075
347_m1_d_ow,0.205,0.06824805948696996,300.80005319189405,427.52464394638855,800,1150,1750,2400,3300,3300,3850,3850,100.56205640216298,97.31697313864477,0.055,0.055,0.04,150,90,0.06824805948696996
348_m1_d_uw,0.205,0.06446106408292251,249.91752152086195,293.6424613090745,800,1150,1750,2400,3300,3300,3850,3850,98.61848415383831,100.33483053957104,0.055,0.055,0.04,150,90,0.06446106408292251
349_m2_g_uw,0.205,0.09661332114203569,204.44287543529083,315.48345558575585,800,1150,1750,2400,3300,3300,3850,3850,94.22572470171444,114.61475589198045,0.055,0.055,0.04,150,90,0.08850546514386548
350_m1_g_eh,0.205,0.09096778372456474,323.68164570385414,469.1120514006755,800,1150,1750,2400,3300,3300,3850,3850,96.82163344150916,101.11513580493411,0.055,0.055,0.04,150,90,0.09096778372456474
351_f1_b_aa,0.205,0.07357718740225117,689.2337163161526,896.7732850482884,800,1150,1750,2400,3300,3300,3850,3850,183.08180597832836,194.16655012924411,0.055,0.055,0.04,150,90,0.05657467715573941
352_m1_g_uw,0.205,0.09457836328314813,245.9618416639932,270.9870790174464,800,1150,1750,2400,3300,3300,3850,3850,87.07981077794545,97.58964485314293,0.055,0.055,0.04,150,90,0.09457836328314813
353_m1_g_ow,0.205,0.07522300622312394,362.6272653733223,436.3738280350853,800,1150,1750,2400,3300,3300,3850,3850,97.53615722325536,114.6884052626461,0.055,0.055,0.04,150,90,0.07522300622312394
354_m1_d_iy,0.205,0.06,231.9437165517672,282.56803516566623,800,1150,1750,2400,3300,3300,3850,3850,115.50754517023641,99.00016237364918,0.055,0.055,0.04,150,90,0.06
355_m2_b_ow,0.205,0.09832841770003217,335.83742883060415,447.023535881575,800,1150,1750,2400,3300,3300,3850,3850,112.43756892671855,100.17312014855834,0.055,0.055,0.04,150,90,0.09832841770003217
356_m1_g_uw,0.205,0.07217906709786803,250.23642888851379,267.11281199875214,800,1150,1750,2400,3300,3300,3850,3850,91.78652393295512,80.52341886768349,0.055,0.055,0.04,150,90,0.07217906709786803
357_f1_d_aa,0.205,0.09352763335840195,499.6228231643427,880.7479385146961,800,1150,1750,2400,3300,3300,3850,3850,190.58111238584203,186.44304289035065,0.055,0.055,0.04,150,90,0.057829375627759576
358_f1_b_ah,0.205,0.09263574261748343,574.4990877117328,695.0535132271655,800,1150,1750,2400,3300,3300,3850,3850,173.54787419680758,193.46103803025886,0.055,0.055,0.04,150,90,0.04585665895694348
359_m1_d_eh,0.205,0.06,386.96395895077626,469.507048989199,800,1150,1750,2400,3300,3300,3850,3850,120.81402215493013,107.39614798258185,0.055,0.055,0.04,150,90,0.06
360_m2_d_aa,0.205,0.06107971125700406,550.0803001328359,626.3310935757572,800,1150,1750,2400,3300,3300,3850,3850,98.44517379486439,86.95718798480388,0.055,0.055,0.04,150,90,0.06107971125700406
361_m1_d_uw,0.205,0.0805484781121598,258.92442593134587,310.659406816276,800,1150,1750,2400,3300,3300,3850,3850,101.48349131136558,106.2389936123523,0.055,0.055,0.04,150,90,0.0805484781121598
362_f1_b_iy,0.205,0.089695584254993,296.2218933313431,316.37113701219766,800,1150,1750,2400,3300,3300,3850,3850,178.01071016628364,217.22768412421752,0.055,0.055,0.04,150,90,0.044223401461933716
363_m2_g_eh,0.205,0.06,389.92979131833124,561.1637801404735,800,1150,1750,2400,3300,3300,3850,3850,113.48395178073244,122.72438026640785,0.055,0.055,0.04,150,90,0.06
364_m1_b_ah,0.205,0.06994611575036275,510.7510808728303,632.8267721938571,800,1150,1750,2400,3300,3300,3850,3850,111.17706496481915,110.62439303930822,0.055,0.055,0.04,150,90,0.06994611575036275
365_m1_b_iy,0.205,0.08811826472067448,279.5208889382292,315.2385317658226,800,1150,1750,2400,3300,3300,3850,3850,109.98966298130627,106.16019191809029,0.055,0.055,0.04,150,90,0.07406709373605555
366_m1_d_aa,0.205,0.07985533200246765,529.0442042753499,643.3378142541438,800,1150,1750,2400,3300,3300,3850,3850,106.08882409807251,94.88876689012709,0.055,0.055,0.04,150,90,0.07985533200246765
367_m2_b_ow,0.205,0.09167696961098291,326.6295024223687,455.0824474943274,800,1150,1750,2400,3300,3300,3850,3850,80.47174582557543,96.52413784877812,0.055,0.055,0.04,150,90,0.09167696961098291
368_m1_b_iy,0.205,0.07524004221913815,237.62443999715094,255.53034743319589,800,1150,1750,2400,3300,3300,3850,3850,99.66799522997565,98.12255552987574,0.055,0.055,0.04,150,90,0.07524004221913815
369_f1_g_iy,0.205,0.0915063940191248,318.7706896110415,358.2235760307979,800,1150,1750,2400,3300,3300,3850,3850,180.3590533825726,187.7328022879866,0.055,0.055,0.04,150,90,0.021465676855114586
370_m2_b_aa,0.205,0.09004147061769631,521.6459333883371,776.0981259513512,800,1150,1750,2400,3300,3300,3850,3850,110.26111658966319,89.63026257377454,0.055,0.055,0.04,150,90,0.09004147061769631
371_m1_b_uw,0.205,0.0972125697647919,243.16196812617383,307.44558463833255,800,1150,1750,2400,3300,3300,3850,3850,120.47715508489334,118.35801576947017,0.055,0.055,0.04,150,90,0.0972125697647919
372_m2_b_ah,0.205,0.0677286480912398,576.127876674711,614.5039803602826,800,1150,1750,2400,3300,3300,3850,3850,110.09057140293363,111.21313834058192,0.055,0.055,0.04,150,90,0.0677286480912398
373_m2_b_aa,0.205,0.06825772275765395,574.5838147615634,743.6874953151689,800,1150,1750,2400,3300,3300,3850,3850,100.29505449103476,108.79212912219073,0.055,0.055,0.04,150,90,0.06825772275765395
374_m1_d_aa,0.205,0.09501041736810728,454.263451649618,615.0557474370405,800,1150,1750,2400,3300,3300,3850,3850,128.98209735571837,105.98896816972707,0.055,0.055,0.04,150,90,0.08897492420795493
375_f1_b_uw,0.205,0.10671134219298806,351.86952822630457,356.83048598588647,800,1150,1750,2400,3300,3300,3850,3850,180.94167571468418,190.71470421327265,0.055,0.055,0.04,150,90,0.04938888684091926
376_f1_b_eh,0.205,0.10735370369668829,398.31725716812554,519.083176709622,800,1150,1750,2400,3300,3300,3850,3850,176.05380927144773,167.8579785075028,0.055,0.055,0.04,150,90,0.08089083285747069
377_m2_g_ow,0.205,0.10597650574257811,289.7379442166734,450.87767831930586,800,1150,1750,2400,3300,3300,3850,3850,98.02900497062431,100.9159544134901,0.055,0.055,0.04,150,90,0.04266437451453403
378_m1_d_aa,0.205,0.10273725884593563,532.5703183268046,552.3169052119915,800,1150,1750,2400,3300,3300,3850,3850,90.87897722252899,114.5745420952284,0.055,0.055,0.04,150,90,0.10273725884593563
379_f1_d_eh,0.205,0.07093098936503908,466.1004135566868,556.9462666722445,800,1150,1750,2400,3300,3300,3850,3850,184.70127653374038,191.84479849983074,0.055,0.055,0.04,150,90,0.07093098936503908
380_m2_g_aa,0.205,0.0683800979939008,441.77915101075786,709.0960360740174,800,1150,1750,2400,3300,3300,3850,3850,100.39307386931587,93.81286812543468,0.055,0.055,0.04,150,90,0.0683800979939008
381_f1_d_ah,0.205,0.07865403336456216,475.7429207386611,777.2282396048487,800,1150,1750,2400,3300,3300,3850,3850,180.2784398400802,202.77112276711566,0.055,0.055,0.04,150,90,0.07865403336456216
382_m2_b_ow,0.205,0.06,342.0441353429111,451.9330628806216,800,1150,1750,2400,3300,3300,3850,3850,119.63100137744831,99.44919550468362,0.055,0.055,0.04,150,90,0.06
383_m2_b_eh,0.205,0.07437388825051797,575.8096588955136,569.4450348986887,800,1150,1750,2400,3300,3300,3850,3850,116.96890703937632,115.3720461014631,0.055,0.055,0.04,150,90,0.07437388825051797
384_f1_b_ow,0.205,0.10161378975569654,396.767629788792,490.2454061699026,800,1150,1750,2400,3300,3300,3850,3850,175.1727503957368,154.2054083499539,0.055,0.055,0.04,150,90,0.05282201492240252
385_m1_g_uw,0.205,0.07609209405110863,264.0569638372393,265.3238604079475,800,1150,1750,2400,3300,3300,3850,3850,117.44127163087902,111.31979952540621,0.055,0.055,0.04,150,90,0.07609209405110863
386_m2_d_ow,0.205,0.08632666495268679,303.93605199468584,448.0275514022059,800,1150,1750,2400,3300,3300,3850,3850,85.18156867481656,113.22141943446535,0.055,0.055,0.04,150,90,0.0801523841594622
387_m1_d_eh,0.205,0.06,382.1607555927626,448.4566499222957,800,1150,1750,2400,3300,3300,3850,3850,105.11356878355008,131.89258173335108,0.055,0.055,0.04,150,90,0.06
388_m1_g_iy,0.205,0.09652480744215397,261.30831357955515,262.09757293019146,800,1150,1750,2400,3300,3300,3850,3850,119.8961533843114,116.68656834776228,0.055,0.055,0.04,150,90,0.062094232816885156
