Name,VowelDur,ClosureDur,F1offset,F1steady,F2offset,F2steady,F3offset,F3steady,F4offset,F4steady,F5offset,F5steady,f0offset,f0steady,f0TransitionDur,F1TransitionDur,OtherFsTransitionDur,F1Closure,f0Closure,ClosureVoicingDur
237_f1_d_iy,0.205,0.08550738097232077,317.4062096617795,381.4059191798674,800,1150,1750,2400,3300,3300,3850,3850,167.2803766268662,224.29875134823277,0.055,0.055,0.04,150,90,0.00743838255178042
238_f1_b_ah,0.205,0.076844984549707,343.1030315779541,553.4866883204567,800,1150,1750,2400,3300,3300,3850,3850,155.81882664970314,162.2822816655913,0.055,0.055,0.04,150,90,0.0261387612730572
239_m1_d_iy,0.205,0.10062908601353039,188.41205055197912,175.8361835028092,800,1150,1750,2400,3300,3300,3850,3850,80.93342926319882,140.8995591903132,0.055,0.055,0.04,150,90,0.10062908601353039
240_m2_b_ah,0.205,0.14560937897351453,427.68170818735007,530.0036765376128,800,1150,1750,2400,3300,3300,3850,3850,131.44734523497726,123.47788015638423,0.055,0.055,0.04,150,90,0.14324884445118455
241_f1_d_uw,0.205,0.07873866308634742,271.7293662650964,447.29595233282515,800,1150,1750,2400,3300,3300,3850,3850,184.7880355769679,194.05888505944137,0.055,0.055,0.04,150,90,0.020662227752251773
242_f1_g_aa,0.205,0.06355393073707874,312.8750842145449,790.760920644215,800,1150,1750,2400,3300,3300,3850,3850,190.34248637260296,152.4081875053048,0.055,0.055,0.04,150,90,0.06355393073707874
243_f1_d_iy,0.205,0.07301547239198883,407.1199833437243,286.5724874393168,800,1150,1750,2400,3300,3300,3850,3850,226.95086069997566,165.39454479426723,0.055,0.055,0.04,150,90,0.06123052474291406
244_f1_g_uw,0.205,0.07190310150140274,374.2943568438263,497.4080261679875,800,1150,1750,2400,3300,3300,3850,3850,170.24934198833603,194.9066611985811,0.055,0.055,0.04,150,90,0
245_m2_g_ow,0.205,0.12040748698510494,228.9854730688253,400.77648696834694,800,1150,1750,2400,3300,3300,3850,3850,131.0168158478058,113.49532512832113,0.055,0.055,0.04,150,90,0.03066677809661204
246_m2_b_eh,0.205,0.14917627251611448,428.2283962521976,448.34958774693587,800,1150,1750,2400,3300,3300,3850,3850,71.20102385504558,114.61579401172709,0.055,0.055,0.04,150,90,0.08535656936825331
247_m1_d_iy,0.205,0.07946841236779557,267.6551608565346,113.12981602956813,800,1150,1750,2400,3300,3300,3850,3850,121.20324737414055,90.23641116150813,0.055,0.055,0.04,150,90,0.07946841236779557
248_f1_b_aa,0.205,0.09335193129282938,420.8060373612178,781.4813449435445,800,1150,1750,2400,3300,3300,3850,3850,180.79346654645192,161.1529075875138,0.055,0.055,0.04,150,90,0.09335193129282938
249_f1_b_eh,0.205,0.08703707079920626,441.82077869825963,488.7539164553074,800,1150,1750,2400,3300,3300,3850,3850,138.65881446055832,197.25064517750755,0.055,0.055,0.04,150,90,0.05809742612256067
250_m1_d_ow,0.205,0.10251003333016784,380.61185293522215,445.62356297608494,800,1150,1750,2400,3300,3300,3850,3850,91.85880020656884,78.23384217091461,0.055,0.055,0.04,150,90,0.05704614146621377
251_f1_g_ah,0.205,0.09493742055882047,326.6345748883188,653.1141230745034,800,1150,1750,2400,3300,3300,3850,3850,168.17977694010688,176.14211478657646,0.055,0.055,0.04,150,90,0.07947101582138946
252_m2_g_eh,0.205,0.1246788687626052,248.02726844573687,627.105905455862,800,1150,1750,2400,3300,3300,3850,3850,139.5715577468858,104.34659494007681,0.055,0.055,0.04,150,90,0.1246788687626052
253_f1_b_ow,0.205,0.11596488668734937,384.9819515396445,507.80910409651256,800,1150,1750,2400,3300,3300,3850,3850,204.98762144716042,151.44587464900974,0.055,0.055,0.04,150,90,0.01865231729462344
254_f1_d_eh,0.205,0.07939184854107365,347.26129471855194,393.38410003888805,800,1150,1750,2400,3300,3300,3850,3850,151.72096530294777,174.85348971709885,0.055,0.055,0.04,150,90,0.07493741827698804
255_m1_b_ow,0.205,0.13648177046846932,409.9450702481126,533.341635928578,800,1150,1750,2400,3300,3300,3850,3850,106.9439907370833,122.34424236630744,0.055,0.055,0.04,150,90,0.10996190436004283
256_m2_g_eh,0.205,0.13201422385311018,322.0057307253795,475.13264022531,800,1150,1750,2400,3300,3300,3850,3850,111.71814070391963,89.3850801003635,0.055,0.055,0.04,150,90,0.13201422385311018
257_m1_b_iy,0.205,0.11291423871680423,174.51950737779222,474.18740348402633,800,1150,1750,2400,3300,3300,3850,3850,78.09606791717198,96.93880275068751,0.055,0.055,0.04,150,90,0.08324117106599623
258_m1_g_iy,0.205,0.12965604069343262,320.8998962807202,115.56260433844204,800,1150,1750,2400,3300,3300,3850,3850,138.12656073388126,125.94565893098303,0.055,0.055,0.04,150,90,0.07807262534978188
259_m1_b_ow,0.205,0.10402896691952253,287.79530750100633,576.7360868657912,800,1150,1750,2400,3300,3300,3850,3850,104.32396731682428,105.76683593329442,0.055,0.055,0.04,150,90,0.10402896691952253
260_f1_g_uw,0.205,0.11127694938646507,243.47413577213348,408.62841772988475,800,1150,1750,2400,3300,3300,3850,3850,208.4082987573807,160.2182290025931,0.055,0.055,0.04,150,90,0.03197905543931008
261_m1_g_ow,0.205,0.09925109386836947,230.0224318780434,430.969510884944,800,1150,1750,2400,3300,3300,3850,3850,105.1366578330846,122.71587616876224,0.055,0.055,0.04,150,90,0.08302150733655
262_f1_d_eh,0.205,0.1136052820383989,324.31223302335303,573.8842201613711,800,1150,1750,2400,3300,3300,3850,3850,169.86239664382168,142.23056606487788,0.055,0.055,0.04,150,90,0.09576637316130465
263_m2_g_ah,0.205,0.19030445188177134,265.6070751797298,543.2772404407573,800,1150,1750,2400,3300,3300,3850,3850,123.11208258544366,87.91861426137092,0.055,0.055,0.04,150,90,0.14780891690253345
264_f1_g_ow,0.205,0.03934760466262792,320.94505457287914,587.5039090575692,800,1150,1750,2400,3300,3300,3850,3850,201.23858969209203,187.7820470361091,0.055,0.055,0.04,150,90,0.03934760466262792
265_m2_b_ah,0.205,0.10329212784208015,390.8729469117292,693.9934726667909,800,1150,1750,2400,3300,3300,3850,3850,95.15040133084247,142.0471546952379,0.055,0.055,0.04,150,90,0.10329212784208015
266_m2_g_aa,0.205,0.1887012263845098,619.4772212294289,841.3672724423152,800,1150,1750,2400,3300,3300,3850,3850,96.21573421134178,74.41537751374734,0.055,0.055,0.04,150,90,0.14430358431835866
267_m1_g_eh,0.205,0.12837094427280804,394.2958913182033,339.0366866257196,800,1150,1750,2400,3300,3300,3850,3850,67.97698880633655,102.23428767128695,0.055,0.055,0.04,150,90,0.12413429371347728
268_m1_g_ow,0.205,0.0869381058926372,223.51498942021794,575.9453514253678,800,1150,1750,2400,3300,3300,3850,3850,74.99163920921475,93.21639839704343,0.055,0.055,0.04,150,90,0.06526617253007802
269_m2_d_ah,0.205,0.18249573477565711,340.7329456784571,688.455820618258,800,1150,1750,2400,3300,3300,3850,3850,85.99088161482021,88.21600491810378,0.055,0.055,0.04,150,90,0.12138184942837159
270_m2_b_ow,0.205,0.1262844273535265,832.4267265266808,488.9304454607063,800,1150,1750,2400,3300,3300,3850,3850,121.9170540130729,76.50904186851982,0.055,0.055,0.04,150,90,0.10413022540511811
271_m1_b_uw,0.205,0.09033706456940108,239.45482632065057,385.4396163059607,800,1150,1750,2400,3300,3300,3850,3850,120.51169067461308,130.18913295450218,0.055,0.055,0.04,150,90,0.09033706456940108
272_m1_d_ow,0.205,0.11222016904181739,215.671808117913,390.2790899971394,800,1150,1750,2400,3300,3300,3850,3850,117.1649989340078,115.84878578968042,0.055,0.055,0.04,150,90,0.11222016904181739
273_m1_b_iy,0.205,0.08030957418888812,288.70321092903663,410.96351808607676,800,1150,1750,2400,3300,3300,3850,3850,87.72541499925111,128.14659940646334,0.055,0.055,0.04,150,90,0.07792307649367139
274_f1_d_eh,0.205,0.09503450977802196,382.69085771001323,682.1570720684972,800,1150,1750,2400,3300,3300,3850,3850,184.6109646953791,200.79551243256395,0.055,0.055,0.04,150,90,0.08916805698197779
275_m1_g_uw,0.205,0.07780705515843095,219.0003198026182,360.00837502181133,800,1150,1750,2400,3300,3300,3850,3850,97.32889687738388,87.03336619151708,0.055,0.055,0.04,150,90,0.07780705515843095
276_m2_d_iy,0.205,0.0897156671476237,292.70440217097604,71.1187013501332,800,1150,1750,2400,3300,3300,3850,3850,130.0275480140598,140.07726785235238,0.055,0.055,0.04,150,90,0.0897156671476237
277_m1_b_ow,0.205,0.14342871427749154,326.62801118736127,370.88201651415494,800,1150,1750,2400,3300,3300,3850,3850,113.20076212869861,120.98988883981121,0.055,0.055,0.04,150,90,0.14342871427749154
278_m1_d_eh,0.205,0.13323681032319498,217.88961048692704,602.0392345046705,800,1150,1750,2400,3300,3300,3850,3850,82.7883358334276,117.8315392786925,0.055,0.055,0.04,150,90,0.08691228616619326
279_f1_d_aa,0.205,0.08961797530585003,431.9109984043728,738.8448392983021,800,1150,1750,2400,3300,3300,3850,3850,167.02486001898134,194.07932576700836,0.055,0.055,0.04,150,90,0.04844462484507943
280_m1_d_aa,0.205,0.12323580045729995,384.863946531418,601.49958986912,800,1150,1750,2400,3300,3300,3850,3850,115.65391440796077,76.5524167054322,0.055,0.055,0.04,150,90,0.07921196578202774
281_m2_g_iy,0.205,0.1547192257063681,137.52497753856727,259.8308972567669,800,1150,1750,2400,3300,3300,3850,3850,114.03605316525348,112.73409505659191,0.055,0.055,0.04,150,90,0.1530190510110936
282_m2_b_ah,0.205,0.10238065702053772,395.20867470783423,735.985763536999,800,1150,1750,2400,3300,3300,3850,3850,116.63357902447811,96.89251554709746,0.055,0.055,0.04,150,90,0.10238065702053772
283_f1_d_ah,0.205,0.11922007674189405,481.79530732978,677.7778035227656,800,1150,1750,2400,3300,3300,3850,3850,195.47490542951806,161.1777614388131,0.055,0.055,0.04,150,90,0.10122595686165894
284_f1_d_ah,0.205,0.09258049150728447,488.5403906015978,788.3360730858326,800,1150,1750,2400,3300,3300,3850,3850,180.52285032114403,198.3871457002554,0.055,0.055,0.04,150,90,0.09258049150728447
285_m2_d_eh,0.205,0.143310946416492,307.9204640375981,567.6890130707159,800,1150,1750,2400,3300,3300,3850,3850,90.85864987477214,128.25414859385256,0.055,0.055,0.04,150,90,0.09364621064409022
286_f1_b_uw,0.205,0.0870577033952372,286.0387188761397,427.5620810377865,800,1150,1750,2400,3300,3300,3850,3850,141.170507079888,154.72057681941547,0.055,0.055,0.04,150,90,0.009023651854446393
287_m2_g_eh,0.205,0.12124823096850736,168.16454823660916,566.6187142971348,800,1150,1750,2400,3300,3300,3850,3850,88.37854845526535,99.11166328985651,0.055,0.055,0.04,150,90,0.12124823096850736
288_m2_b_iy,0.205,0.13813155931595159,161.8056156969381,126.98011840606617,800,1150,1750,2400,3300,3300,3850,3850,94.77277213062824,106.32907807071564,0.055,0.055,0.04,150,90,0.08549604569269634
289_f1_d_ah,0.205,0.12863260102333968,431.06521515851244,818.640909211153,800,1150,1750,2400,3300,3300,3850,3850,157.10323861169667,207.14684999767098,0.055,0.055,0.04,150,90,0.05540285772315037
290_m1_b_ow,0.205,0.13191306981107354,299.0411426613023,357.4388007537407,800,1150,1750,2400,3300,3300,3850,3850,79.00594413726122,105.18290757286601,0.055,0.055,0.04,150,90,0.07349112978187032
291_m1_d_ow,0.205,0.08307941187457678,315.5684349538566,475.69653590199584,800,1150,1750,2400,3300,3300,3850,3850,107.90680830653366,89.86864229660934,0.055,0.055,0.04,150,90,0.08307941187457678
292_f1_d_uw,0.205,0.06837954716300909,275.3373583213433,504.0378084712172,800,1150,1750,2400,3300,3300,3850,3850,196.52554222835272,194.03403149190737,0.055,0.055,0.04,150,90,0.01969831399577904
293_f1_d_ow,0.205,0.0867356438712793,289.394639230269,512.2380858951541,800,1150,1750,2400,3300,3300,3850,3850,172.64935090381618,212.89981848635085,0.055,0.055,0.04,150,90,0.025917594176215353
294_m2_d_ah,0.205,0.10962055832951206,277.32999920994075,511.7810243791357,800,1150,1750,2400,3300,3300,3850,3850,85.65676211774192,134.56148001473542,0.055,0.055,0.04,150,90,0.10962055832951206
295_m2_g_ow,0.205,0.12984668390581558,238.05248015325952,305.2247391017956,800,1150,1750,2400,3300,3300,3850,3850,85.58943254161574,92.17497603778517,0.055,0.055,0.04,150,90,0.058618128412040026
296_f1_g_ow,0.205,0.05670679944632606,382.44897712631393,463.6721720481771,800,1150,1750,2400,3300,3300,3850,3850,183.37883610593232,171.09960956164124,0.055,0.055,0.04,150,90,0.031623980170733146
297_m2_g_ow,0.205,0.15102155836178288,217.3895528277585,390.36623642436507,800,1150,1750,2400,3300,3300,3850,3850,81.44511870239444,127.13071228828714,0.055,0.055,0.04,150,90,0.08378798481876475
298_m1_g_aa,0.205,0.101519079947885,267.2905797172857,592.8398319736582,800,1150,1750,2400,3300,3300,3850,3850,126.92252601177367,91.8229644279413,0.055,0.055,0.04,150,90,0.08957737140722612
299_m2_d_ow,0.205,0.09279131379030195,223.8956079890682,333.2251612780383,800,1150,1750,2400,3300,3300,3850,3850,139.23222252445714,139.6191107864281,0.055,0.055,0.04,150,90,0.039663257524652086
300_f1_g_eh,0.205,0.0763014722319597,233.21022160474965,414.49314052849286,800,1150,1750,2400,3300,3300,3850,3850,148.2669644500535,175.59574089063196,0.055,0.055,0.04,150,90,0.037698193808633804
301_m1_g_iy,0.205,0.09973059440585266,144.04783299396095,205.66704460356527,800,1150,1750,2400,3300,3300,3850,3850,101.43440355801972,150.7867299262744,0.055,0.055,0.04,150,90,0.09098375833371453
302_f1_d_eh,0.205,0.12413162198984933,330.86599617927897,741.0930397131065,800,1150,1750,2400,3300,3300,3850,3850,152.9380162418893,162.51063791681042,0.055,0.055,0.04,150,90,0.1031622915773322
303_m2_g_ah,0.205,0.22352927649751173,170.55536772298888,756.03884864944,800,1150,1750,2400,3300,3300,3850,3850,84.14688466436354,104.1550565937506,0.055,0.055,0.04,150,90,0.21701322761344108
304_f1_b_ah,0.205,0.1029331498349392,496.44310428796115,790.1241007457457,800,1150,1750,2400,3300,3300,3850,3850,201.99189742818263,178.8424614724054,0.055,0.055,0.04,150,90,0.05116016316784092
305_f1_d_aa,0.205,0.07170596534250087,525.0865119638087,975.979432191509,800,1150,1750,2400,3300,3300,3850,3850,160.39111924074066,150.22720338717716,0.055,0.055,0.04,150,90,0.039238683886602524
306_m1_d_ow,0.205,0.06977268954527889,244.44830485028035,352.7910990919631,800,1150,1750,2400,3300,3300,3850,3850,78.6888091728803,118.48883430097297,0.055,0.055,0.04,150,90,0.06916191430212192
307_f1_b_iy,0.205,0.0641130775942618,222.72878755393495,317.55821157861845,800,1150,1750,2400,3300,3300,3850,3850,181.37931271575795,179.6050451432855,0.055,0.055,0.04,150,90,0.059171011113635735
308_m1_d_uw,0.205,0.12230920618646846,233.95098145302472,257.43359210652943,800,1150,1750,2400,3300,3300,3850,3850,132.11747179637356,86.94937612849938,0.055,0.055,0.04,150,90,0.12230920618646846
309_f1_d_aa,0.205,0.07328479093489929,508.66021101190324,747.821402597072,800,1150,1750,2400,3300,3300,3850,3850,145.83457338086072,165.23034803356512,0.055,0.055,0.04,150,90,0.07328479093489929
310_f1_g_eh,0.205,0.09466659687393643,286.52422546967256,486.00292783508144,800,1150,1750,2400,3300,3300,3850,3850,164.93248159620828,160.80037254442425,0.055,0.055,0.04,150,90,0.02211631846593387
311_m1_g_iy,0.205,0.11084675559816273,309.3779630437931,335.57209976089587,800,1150,1750,2400,3300,3300,3850,3850,84.66160151743767,112.64883196328404,0.055,0.055,0.04,150,90,0.08411119509785484
312_f1_b_aa,0.205,0.09904863842705333,432.6171264448376,786.7944383832426,800,1150,1750,2400,3300,3300,3850,3850,200.9339180333983,195.61504876479665,0.055,0.055,0.04,150,90,0.09904863842705333
313_f1_g_aa,0.205,0.07110619319094622,368.6427513758523,838.6450923164764,800,1150,1750,2400,3300,3300,3850,3850,167.57248252394407,163.5839694125205,0.055,0.055,0.04,150,90,0.06497910590211971
314_m1_b_eh,0.205,0.11082813831793387,233.47631271635476,396.4297552875413,800,1150,1750,2400,3300,3300,3850,3850,73.50524973925775,150.22641785088427,0.055,0.055,0.04,150,90,0.11082813831793387
315_m1_d_iy,0.205,0.12098582559801975,141.83087963530812,356.22437877947397,800,1150,1750,2400,3300,3300,3850,3850,92.34882067550612,143.12046487958926,0.055,0.055,0.04,150,90,0.09757435252369913
316_m2_d_eh,0.205,0.1475253080840723,281.6746417240076,641.9200934633616,800,1150,1750,2400,3300,3300,3850,3850,110.00445921454451,81.28329220909076,0.055,0.055,0.04,150,90,0.061881093683499686
317_f1_d_ah,0.205,0.11383144345480445,289.1932672879967,702.7745347767388,800,1150,1750,2400,3300,3300,3850,3850,144.90285310254288,203.19089486178416,0.055,0.055,0.04,150,90,0.09834614260763078
318_f1_d_uw,0.205,0.06131690916167052,300.0527823925856,159.08057033990633,800,1150,1750,2400,3300,3300,3850,3850,175.7663932961318,187.04817169399487,0.055,0.055,0.04,150,90,0.06131690916167052
319_m2_g_ow,0.205,0.12425773047191856,288.3516084100897,595.1670980969214,800,1150,1750,2400,3300,3300,3850,3850,132.21132683632848,112.61882807474834,0.055,0.055,0.04,150,90,0.0864674835734093
320_m2_b_aa,0.205,0.12202543663507406,419.48557948242967,547.1787833910579,800,1150,1750,2400,3300,3300,3850,3850,78.02730027305638,99.70964280935692,0.055,0.055,0.04,150,90,0.10437751295105291
321_f1_d_eh,0.205,0.0810751951070047,497.9972324105633,576.4645136361266,800,1150,1750,2400,3300,3300,3850,3850,197.33217126172704,211.99868206753436,0.055,0.055,0.04,150,90,0.08083319968866287
322_m2_b_ah,0.205,0.12160837414369181,322.1653700807782,728.4950987700413,800,1150,1750,2400,3300,3300,3850,3850,70.34496710828618,128.3488491833746,0.055,0.055,0.04,150,90,0.11413010644171219
323_m2_g_aa,0.205,0.18370443410927667,495.8730664754258,864.8307807680095,800,1150,1750,2400,3300,3300,3850,3850,94.15364174461635,110.31396991685148,0.055,0.055,0.04,150,90,0.0905913862494501
324_f1_d_ah,0.205,0.10535609270266375,453.53565214807867,660.5763097238705,800,1150,1750,2400,3300,3300,3850,3850,140.4923907544392,151.49753170891933,0.055,0.055,0.04,150,90,0.04759322682005048
325_m2_d_iy,0.205,0.1043560922598123,124.31512475658788,280.47647285754636,800,1150,1750,2400,3300,3300,3850,3850,118.1755779121982,136.28028374832041,0.055,0.055,0.04,150,90,0.1043560922598123
326_m2_b_iy,0.205,0.14441143068305415,150.73847668896406,246.16303288372967,800,1150,1750,2400,3300,3300,3850,3850,108.83297368935494,113.1472358036334,0.055,0.055,0.04,150,90,0.10002719042387331
327_m2_d_uw,0.205,0.11292459736173346,303.6917691101473,190.92759100768666,800,1150,1750,2400,3300,3300,3850,3850,86.31848333173053,107.29295051486568,0.055,0.055,0.04,150,90,0.08490290471317158
328_f1_d_aa,0.205,0.09787882306513393,357.2301490924858,720.9839697406311,800,1150,1750,2400,3300,3300,3850,3850,152.78503856887582,200.0270998531833,0.055,0.055,0.04,150,90,0.03182705050854371
329_m1_g_ow,0.205,0.08756947314496796,244.77274343569934,553.6244154844198,800,1150,1750,2400,3300,3300,3850,3850,127.56981247247087,104.58876995376471,0.055,0.055,0.04,150,90,0.08756947314496796
330_m2_b_eh,0.205,0.15332465972482595,355.24541011526526,640.1420323136497,800,1150,1750,2400,3300,3300,3850,3850,134.4108526044745,104.84941359845148,0.055,0.055,0.04,150,90,0.15332465972482595
331_f1_b_iy,0.205,0.06796783629415433,309.897614107494,181.62657926480605,800,1150,1750,2400,3300,3300,3850,3850,154.85940232110292,169.87090403302776,0.055,0.055,0.04,150,90,0.006480110054989274
332_m2_g_ow,0.205,0.14127771519938737,148.41048055988858,500.1376326454772,800,1150,1750,2400,3300,3300,3850,3850,120.74693759325496,114.37987555637108,0.055,0.055,0.04,150,90,0.06783804900613821
333_m2_b_uw,0.205,0.1068276134923853,257.41722939157694,334.95920303991534,800,1150,1750,2400,3300,3300,3850,3850,69.85522797979066,135.00642116164923,0.055,0.055,0.04,150,90,0.04599699027231342
334_m2_b_eh,0.205,0.17346205125108383,543.7154469668142,650.5446874641946,800,1150,1750,2400,3300,3300,3850,3850,112.93579782178571,123.1695323505904,0.055,0.055,0.04,150,90,0.1218309210016423
335_m2_b_iy,0.205,0.1358709245885123,165.25194957467176,299.4788495218895,800,1150,1750,2400,3300,3300,3850,3850,117.99226766227326,132.13202639595013,0.055,0.055,0.04,150,90,0.08448438152998769
336_m1_b_iy,0.205,0.1262383410438233,288.9453567274478,292.4480336890129,800,1150,1750,2400,3300,3300,3850,3850,118.71795950892793,97.66354715859194,0.055,0.055,0.04,150,90,0.06787322987343063
337_f1_d_eh,0.205,0.09609863047751596,432.8621389846599,701.739868343626,800,1150,1750,2400,3300,3300,3850,3850,188.54416267942912,142.0232900795264,0.055,0.055,0.04,150,90,0.06088407026167467
338_f1_g_eh,0.205,0.11698972277606826,257.7543835023653,512.9930785708224,800,1150,1750,2400,3300,3300,3850,3850,201.7063590115683,187.9586537204068,0.055,0.055,0.04,150,90,0.059709672846147886
339_m2_b_ah,0.205,0.1295692701970933,461.0431200663269,669.7605237012403,800,1150,1750,2400,3300,3300,3850,3850,120.70079913145838,107.85949244174799,0.055,0.055,0.04,150,90,0.11486094934126584
340_f1_d_aa,0.205,0.05540323098923387,336.45138624689275,810.8158911852635,800,1150,1750,2400,3300,3300,3850,3850,162.8086145387746,177.27934030906158,0.055,0.055,0.04,150,90,0.05540323098923387
341_f1_b_ow,0.205,0.07014175363622563,342.65971447380633,538.9730698508238,800,1150,1750,2400,3300,3300,3850,3850,205.26014594808157,163.67535420647448,0.055,0.055,0.04,150,90,0.058375794079927996
342_f1_d_uw,0.205,0.049781995001293974,168.72595925120459,422.8658717167205,800,1150,1750,2400,3300,3300,3850,3850,165.22424866008868,189.4034360827725,0.055,0.055,0.04,150,90,0.049781995001293974
343_m2_b_ah,0.205,0.14001416255390392,287.2955319532818,703.1061848200745,800,1150,1750,2400,3300,3300,3850,3850,115.09293224031708,134.78880873782865,0.055,0.055,0.04,150,90,0.10616178725775108
344_f1_g_eh,0.205,0.07709835042662096,315.38568939121706,451.59462362378474,800,1150,1750,2400,3300,3300,3850,3850,198.34942908073927,157.004752467256,0.055,0.055,0.04,150,90,0
345_m2_b_iy,0.205,0.09155929823664014,190.81286098840164,367.69809602453023,800,1150,1750,2400,3300,3300,3850,3850,121.74595823614962,111.55719414584712,0.055,0.055,0.04,150,90,0.07307769365317097
346_m2_d_iy,0.205,0.09371238056544721,190.24899210287455,234.26388749865006,800,1150,1750,2400,3300,3300,3850,3850,122.91265754225698,87.69424957184715,0.055,0.055,0.04,150,90,0.09371238056544721
347_m1_d_ow,0.205,0.13511891938230913,319.9397482543884,486.05341810396646,800,1150,1750,2400,3300,3300,3850,3850,102.70765211864368,113.94379559803936,0.055,0.055,0.04,150,90,0.13511891938230913
348_m1_d_uw,0.205,0.09976734493275516,250.39893765726907,313.32180359769495,800,1150,1750,2400,3300,3300,3850,3850,108.7132013598713,118.72951585311822,0.055,0.055,0.04,150,90,0.09976734493275516
349_m2_g_uw,0.205,0.09595560185024038,251.9018288539474,451.5634151032455,800,1150,1750,2400,3300,3300,3850,3850,89.88053543995171,132.38558369125764,0.055,0.055,0.04,150,90,0.07064303540947274
350_m1_g_eh,0.205,0.11366296004751161,279.75899536671494,539.5139013099806,800,1150,1750,2400,3300,3300,3850,3850,77.72698647675935,113.40163266527901,0.055,0.055,0.04,150,90,0.07437194909404687
351_f1_b_aa,0.205,0.08484630434576096,497.21240847319064,1018.3624826733698,800,1150,1750,2400,3300,3300,3850,3850,193.34041262223053,145.63522449643608,0.055,0.055,0.04,150,90,0.0765580858234536
352_m1_g_uw,0.205,0.09481313403239429,142.0013769051763,268.3565753361597,800,1150,1750,2400,3300,3300,3850,3850,119.28698248083913,119.8410274181334,0.055,0.055,0.04,150,90,0.07339536342675192
353_m1_g_ow,0.205,0.10355389032038549,371.85810943037455,427.74174028307124,800,1150,1750,2400,3300,3300,3850,3850,101.13786744993685,132.31758995637568,0.055,0.055,0.04,150,90,0.10355389032038549
354_m1_d_iy,0.205,0.12532836345186793,297.43049197689356,418.4974222767024,800,1150,1750,2400,3300,3300,3850,3850,117.6021838265419,105.71716606590742,0.055,0.055,0.04,150,90,0.12532836345186793
355_m2_b_ow,0.205,0.11270860827885196,312.8324752176128,443.3316423050211,800,1150,1750,2400,3300,3300,3850,3850,104.39957469591633,92.66434049466596,0.055,0.055,0.04,150,90,0.09680485914340854
356_m1_g_uw,0.205,0.11947002641675163,200.35477117334108,247.62190770934163,800,1150,1750,2400,3300,3300,3850,3850,128.73430671899482,109.79313637467493,0.055,0.055,0.04,150,90,0.11947002641675163
357_f1_d_aa,0.205,0.062076938876584144,501.2106571517413,969.3764812529952,800,1150,1750,2400,3300,3300,3850,3850,190.50568385450543,155.19698817099206,0.055,0.055,0.04,150,90,0.03694577781107524
358_f1_b_ah,0.205,0.09537931114207147,409.5436120374119,722.6652800339803,800,1150,1750,2400,3300,3300,3850,3850,178.60552463373526,144.20931273605868,0.055,0.055,0.04,150,90,0.04584448144831223
359_m1_d_eh,0.205,0.10809322517980409,338.395785413217,503.3221989466314,800,1150,1750,2400,3300,3300,3850,3850,116.72544557995231,98.96255975307643,0.055,0.055,0.04,150,90,0.10809322517980409
360_m2_d_aa,0.205,0.16988825656100603,493.9619187849426,695.3019435378542,800,1150,1750,2400,3300,3300,3850,3850,108.81237890023093,103.58048620693019,0.055,0.055,0.04,150,90,0.11108388973813244
361_m1_d_uw,0.205,0.0958626012088635,164.2730665007798,184.24304977676786,800,1150,1750,2400,3300,3300,3850,3850,85.98401897769953,118.69645041284684,0.055,0.055,0.04,150,90,0.06370137150312344
362_f1_b_iy,0.205,0.0741004857648881,300.4699959301539,355.9368946323563,800,1150,1750,2400,3300,3300,3850,3850,196.218406836234,231.13264480624647,0.055,0.055,0.04,150,90,0.004347535705712606
363_m2_g_eh,0.205,0.1755556808383052,291.2944392133792,488.63571138519717,800,1150,1750,2400,3300,3300,3850,3850,117.16636290095397,78.0949177449325,0.055,0.055,0.04,150,90,0.15829182225696012
364_m1_b_ah,0.205,0.13444231506646478,423.79610488004727,440.36599898047984,800,1150,1750,2400,3300,3300,3850,3850,99.95792502605543,92.09015823266024,0.055,0.055,0.04,150,90,0.13444231506646478
365_m1_b_iy,0.205,0.11134942080557286,209.63717128572617,141.45555088110018,800,1150,1750,2400,3300,3300,3850,3850,108.64817772913153,120.99660242145285,0.055,0.055,0.04,150,90,0.09273726223637362
366_m1_d_aa,0.205,0.07544401523723045,440.50711605024867,786.531876938178,800,1150,1750,2400,3300,3300,3850,3850,103.49869070938095,109.01397120763862,0.055,0.055,0.04,150,90,0.07544401523723045
367_m2_b_ow,0.205,0.10070048062801651,215.13100887565895,496.0344222984448,800,1150,1750,2400,3300,3300,3850,3850,116.38027690417115,117.87161915717213,0.055,0.055,0.04,150,90,0.10070048062801651
368_m1_b_iy,0.205,0.1245190857441476,193.73144044129978,355.22744126449174,800,1150,1750,2400,3300,3300,3850,3850,108.34016980389549,117.18465440730392,0.055,0.055,0.04,150,90,0.1101567431510193
369_f1_g_iy,0.205,0.057457204663723276,301.1189123267085,485.75047255485157,800,1150,1750,2400,3300,3300,3850,3850,152.26050208016548,196.68958460333857,0.055,0.055,0.04,150,90,0.001485619825810209
370_m2_b_aa,0.205,0.12770875544253232,538.48100242873,869.8146800261393,800,1150,1750,2400,3300,3300,3850,3850,111.41834799730177,96.15723693340712,0.055,0.055,0.04,150,90,0.10517160781502087
371_m1_b_uw,0.205,0.12402711898128663,302.7770986027288,384.6285399263073,800,1150,1750,2400,3300,3300,3850,3850,121.67581703433613,92.28494612287163,0.055,0.055,0.04,150,90,0.0956609012692117
