Name,VowelDur,ClosureDur,F1offset,F1steady,F2offset,F2steady,F3offset,F3steady,F4offset,F4steady,F5offset,F5steady,f0offset,f0steady,f0TransitionDur,F1TransitionDur,OtherFsTransitionDur,F1Closure,f0Closure,ClosureVoicingDur
237_f1_d_iy,0.205,0.08592975220127175,283.13090620261755,320.1623816585458,800,1150,1750,2400,3300,3300,3850,3850,180.80882628811165,202.75222385576046,0.055,0.055,0.04,150,90,0.05526456455871244
238_f1_b_ah,0.205,0.10518376461146632,571.9417696165633,745.9849895061494,800,1150,1750,2400,3300,3300,3850,3850,180.3859436188448,176.22764596253052,0.055,0.055,0.04,150,90,0.057173059910523794
239_m1_d_iy,0.205,0.10057234810875237,250.78225418188427,257.01627246523327,800,1150,1750,2400,3300,3300,3850,3850,97.55749289217202,119.92664608992251,0.055,0.055,0.04,150,90,0.10057234810875237
240_m2_b_ah,0.205,0.11160315736878472,568.2845147427478,639.0751170938945,800,1150,1750,2400,3300,3300,3850,3850,72.07035787666291,104.1976815043973,0.055,0.055,0.04,150,90,0.11160315736878472
241_f1_d_uw,0.205,0.09690807141687072,357.36496369781383,349.4702797712935,800,1150,1750,2400,3300,3300,3850,3850,183.53720332023934,177.91852693982506,0.055,0.055,0.04,150,90,0.04277066781138034
242_f1_g_aa,0.205,0.06741366665777,458.490023681675,878.953166758348,800,1150,1750,2400,3300,3300,3850,3850,185.53781156202479,199.58334968967242,0.055,0.055,0.04,150,90,0.04062458782159347
243_f1_d_iy,0.205,0.06632386383373065,342.8780416385642,292.1502521346971,800,1150,1750,2400,3300,3300,3850,3850,197.1943984237501,231.06325962244068,0.055,0.055,0.04,150,90,0.041474483377372647
244_f1_g_uw,0.205,0.09399440435872727,296.58420625871054,372.58878502518934,800,1150,1750,2400,3300,3300,3850,3850,163.345428262347,176.8453389964454,0.055,0.055,0.04,150,90,0.0292695281522778
245_m2_g_ow,0.205,0.13205939204487765,314.47390980570015,443.61995748331174,800,1150,1750,2400,3300,3300,3850,3850,89.73452266149451,86.41949763786279,0.055,0.055,0.04,150,90,0.052774906148826746
246_m2_b_eh,0.205,0.1240226085717858,509.09100210386623,580.5729688460434,800,1150,1750,2400,3300,3300,3850,3850,101.10620052894728,108.50298775773298,0.055,0.055,0.04,150,90,0.1240226085717858
247_m1_d_iy,0.205,0.10396627416402962,265.39002383309366,295.4781824847462,800,1150,1750,2400,3300,3300,3850,3850,116.09675975691529,138.43158161235894,0.055,0.055,0.04,150,90,0.10237861083832585
248_f1_b_aa,0.205,0.08795993112439736,543.4897793760362,874.7465599112211,800,1150,1750,2400,3300,3300,3850,3850,187.61768303197164,186.02055092238612,0.055,0.055,0.04,150,90,0.08795993112439736
249_f1_b_eh,0.205,0.08538040804336629,496.4264745162574,546.8533738740623,800,1150,1750,2400,3300,3300,3850,3850,163.7453112618428,180.36794471952965,0.055,0.055,0.04,150,90,0.03885821794231962
250_m1_d_ow,0.205,0.09957185149365175,332.22390539644533,428.3329154313736,800,1150,1750,2400,3300,3300,3850,3850,108.71743773758882,121.38066281783111,0.055,0.055,0.04,150,90,0.0836879259867568
251_f1_g_ah,0.205,0.08132431634100967,468.0934682839092,788.0265261654932,800,1150,1750,2400,3300,3300,3850,3850,184.05736095471556,175.63406440017027,0.055,0.055,0.04,150,90,0.06249534895904568
252_m2_g_eh,0.205,0.15224976385622147,345.9823300833275,559.4578562635694,800,1150,1750,2400,3300,3300,3850,3850,116.0955442448529,74.52271691611082,0.055,0.055,0.04,150,90,0.14933595002954014
253_f1_b_ow,0.205,0.11366024767150198,438.9839393802814,514.5409600273342,800,1150,1750,2400,3300,3300,3850,3850,185.5568398700996,206.97849385350665,0.055,0.055,0.04,150,90,0.029679153950319233
254_f1_d_eh,0.205,0.10737731445039078,473.0427035379031,553.2353408958676,800,1150,1750,2400,3300,3300,3850,3850,174.23728262777107,172.46314657007795,0.055,0.055,0.04,150,90,0.0790276746696593
255_m1_b_ow,0.205,0.14063224859471704,415.4106547224043,468.8614449867807,800,1150,1750,2400,3300,3300,3850,3850,89.45102128340602,103.62009069210279,0.055,0.055,0.04,150,90,0.12298898001321112
256_m2_g_eh,0.205,0.15641606211851186,394.193288022471,557.7236882218028,800,1150,1750,2400,3300,3300,3850,3850,118.5019544059661,101.09024033063389,0.055,0.055,0.04,150,90,0.15260898045410806
257_m1_b_iy,0.205,0.11015121282434033,277.17921800112026,309.40676236721043,800,1150,1750,2400,3300,3300,3850,3850,113.30906295129135,121.77424357338,0.055,0.055,0.04,150,90,0.08336833089079278
258_m1_g_iy,0.205,0.12033234994655018,266.09310024436223,283.4822011656389,800,1150,1750,2400,3300,3300,3850,3850,108.84741954619358,100.83094332920544,0.055,0.055,0.04,150,90,0.12033234994655018
259_m1_b_ow,0.205,0.12356043938946358,431.2564088974425,476.0396480246636,800,1150,1750,2400,3300,3300,3850,3850,107.3266874287304,95.91872131751914,0.055,0.055,0.04,150,90,0.1227605923418599
260_f1_g_uw,0.205,0.08368380347222157,341.8849083694516,367.025578685158,800,1150,1750,2400,3300,3300,3850,3850,194.83938853051075,210.8866377765864,0.055,0.055,0.04,150,90,0.0057188911404091325
261_m1_g_ow,0.205,0.11007220998501407,327.5712630628818,434.8169283271507,800,1150,1750,2400,3300,3300,3850,3850,89.26018102190177,105.49220727685311,0.055,0.055,0.04,150,90,0.07581428177642087
262_f1_d_eh,0.205,0.08897786040749117,452.00565711762965,544.2511402980911,800,1150,1750,2400,3300,3300,3850,3850,177.5947627199822,182.70550023348204,0.055,0.055,0.04,150,90,0.08331024433439951
263_m2_g_ah,0.205,0.18078764495663788,389.01659533870907,548.5438295245297,800,1150,1750,2400,3300,3300,3850,3850,122.97086721891536,100.68535187147793,0.055,0.055,0.04,150,90,0.13431047617281977
264_f1_g_ow,0.205,0.05696925054976717,287.18390055543324,461.39657479715424,800,1150,1750,2400,3300,3300,3850,3850,159.49252734844953,161.26723185888946,0.055,0.055,0.04,150,90,0.033872495171907026
265_m2_b_ah,0.205,0.1272480724512505,491.4355254346417,610.8425196056032,800,1150,1750,2400,3300,3300,3850,3850,99.85847394489024,119.30918754401065,0.055,0.055,0.04,150,90,0.12258867175959975
266_m2_g_aa,0.205,0.16563567310242952,607.7422733128064,749.8561507900511,800,1150,1750,2400,3300,3300,3850,3850,106.71001460303549,117.22959007089383,0.055,0.055,0.04,150,90,0.13363993970808835
267_m1_g_eh,0.205,0.09786415840686064,399.01904437460394,482.2740497832201,800,1150,1750,2400,3300,3300,3850,3850,100.57315272295625,102.31801865682868,0.055,0.055,0.04,150,90,0.09786415840686064
268_m1_g_ow,0.205,0.1145574026456804,338.57445092118337,456.02032986118826,800,1150,1750,2400,3300,3300,3850,3850,110.34909879128035,107.65048385176745,0.055,0.055,0.04,150,90,0.09083009462094613
269_m2_d_ah,0.205,0.20977004891559578,362.1620607029025,592.0049104117825,800,1150,1750,2400,3300,3300,3850,3850,104.92658976550933,98.73470211379696,0.055,0.055,0.04,150,90,0.1383582636937648
270_m2_b_ow,0.205,0.12122496818247518,285.85170682670844,485.42904484289915,800,1150,1750,2400,3300,3300,3850,3850,104.35150745715859,130.04562402646422,0.055,0.055,0.04,150,90,0.0945231259348232
271_m1_b_uw,0.205,0.10694071411118825,264.0752703660417,305.44489714832446,800,1150,1750,2400,3300,3300,3850,3850,84.38726465846491,110.02834298899546,0.055,0.055,0.04,150,90,0.10656879121529829
272_m1_d_ow,0.205,0.09804831970267731,329.4439550480967,432.4129597775989,800,1150,1750,2400,3300,3300,3850,3850,95.99768130938044,95.43153510657494,0.055,0.055,0.04,150,90,0.09804831970267731
273_m1_b_iy,0.205,0.10906648796952502,239.21329015199316,272.21720784576365,800,1150,1750,2400,3300,3300,3850,3850,98.30689792656699,110.75394410806292,0.055,0.055,0.04,150,90,0.10906648796952502
274_f1_d_eh,0.205,0.10152281303927599,454.21074168998496,555.0274204940363,800,1150,1750,2400,3300,3300,3850,3850,153.89580027608852,185.1379886663038,0.055,0.055,0.04,150,90,0.07274071697115425
275_m1_g_uw,0.205,0.10476042659262341,229.41519216829622,271.71069375157987,800,1150,1750,2400,3300,3300,3850,3850,113.57692984795155,115.96049721350968,0.055,0.055,0.04,150,90,0.09844530222597413
276_m2_d_iy,0.205,0.0909787242444263,230.7507986671263,270.28325813677134,800,1150,1750,2400,3300,3300,3850,3850,92.15711557294438,133.43392271580066,0.055,0.055,0.04,150,90,0.08071602840251112
277_m1_b_ow,0.205,0.12627376492114437,460.89987722957966,489.6279520702518,800,1150,1750,2400,3300,3300,3850,3850,107.03793295934284,103.95563061816725,0.055,0.055,0.04,150,90,0.12627376492114437
278_m1_d_eh,0.205,0.13113731659845376,391.7844534146334,488.43669067285407,800,1150,1750,2400,3300,3300,3850,3850,101.568101315222,106.30702017777918,0.055,0.055,0.04,150,90,0.10906343589984581
279_f1_d_aa,0.205,0.08830281906273112,581.7356933067805,918.1692186315436,800,1150,1750,2400,3300,3300,3850,3850,161.068489787676,176.37581296097676,0.055,0.055,0.04,150,90,0.042277577104640196
280_m1_d_aa,0.205,0.12479498760446031,450.07540842358065,490.7791483402249,800,1150,1750,2400,3300,3300,3850,3850,115.24098213850402,110.43998254209292,0.055,0.055,0.04,150,90,0.10507548872027607
281_m2_g_iy,0.205,0.13518175765237966,234.85755937495745,246.82514615261675,800,1150,1750,2400,3300,3300,3850,3850,110.38589710670234,96.80242428648401,0.055,0.055,0.04,150,90,0.12961259023205862
282_m2_b_ah,0.205,0.12958018812318225,488.9594404041158,642.9362924598569,800,1150,1750,2400,3300,3300,3850,3850,114.48689015996796,95.2260384918051,0.055,0.055,0.04,150,90,0.12346611864902628
283_f1_d_ah,0.205,0.09375830644719638,521.3780514033821,764.6235389527303,800,1150,1750,2400,3300,3300,3850,3850,191.94846628319362,178.64868070079515,0.055,0.055,0.04,150,90,0.08424868708168165
284_f1_d_ah,0.205,0.10297440319092227,431.8046033342264,675.312496797303,800,1150,1750,2400,3300,3300,3850,3850,151.1258628525737,182.00968308409315,0.055,0.055,0.04,150,90,0.08488145938902855
285_m2_d_eh,0.205,0.15024743862526896,421.79440103021926,564.8046583377568,800,1150,1750,2400,3300,3300,3850,3850,84.96189265542453,110.90203228255969,0.055,0.055,0.04,150,90,0.08196123588683771
286_f1_b_uw,0.205,0.09653775336762876,317.3220247353607,351.82020480716574,800,1150,1750,2400,3300,3300,3850,3850,175.13624106616973,181.21857561657663,0.055,0.055,0.04,150,90,0.04409418962335821
287_m2_g_eh,0.205,0.12198457534093388,250.03984659507552,497.5235087584686,800,1150,1750,2400,3300,3300,3850,3850,104.14861965227655,93.77641398791843,0.055,0.055,0.04,150,90,0.12198457534093388
288_m2_b_iy,0.205,0.12838417152868895,249.0721625152209,256.5567025555884,800,1150,1750,2400,3300,3300,3850,3850,119.45656967843522,117.89556284112018,0.055,0.055,0.04,150,90,0.12838417152868895
289_f1_d_ah,0.205,0.12602917245920064,432.34950477265204,738.2553149827395,800,1150,1750,2400,3300,3300,3850,3850,162.04641979105426,187.5144600967165,0.055,0.055,0.04,150,90,0.08554843860324095
290_m1_b_ow,0.205,0.1161557099998713,440.5301872115406,505.29099705185706,800,1150,1750,2400,3300,3300,3850,3850,113.05898604628416,113.9418324791991,0.055,0.055,0.04,150,90,0.1161557099998713
291_m1_d_ow,0.205,0.08052118691108598,298.76768604849735,415.8822365248895,800,1150,1750,2400,3300,3300,3850,3850,119.1245702465921,102.60687744877225,0.055,0.055,0.04,150,90,0.06912361106975892
292_f1_d_uw,0.205,0.0937375919513056,361.0539984990301,353.3213277488066,800,1150,1750,2400,3300,3300,3850,3850,182.25295912430497,174.6680767786685,0.055,0.055,0.04,150,90,0.042822044775388736
293_f1_d_ow,0.205,0.08654307359845506,368.06572081673755,492.02402358538615,800,1150,1750,2400,3300,3300,3850,3850,174.89476544911122,193.01360121912683,0.055,0.055,0.04,150,90,0.03438939820101002
294_m2_d_ah,0.205,0.133519671498941,405.92543970964016,649.3439471161823,800,1150,1750,2400,3300,3300,3850,3850,89.93090408038773,115.51483138908273,0.055,0.055,0.04,150,90,0.0931240968019401
295_m2_g_ow,0.205,0.13690503016270772,362.59662926605847,440.88726407996876,800,1150,1750,2400,3300,3300,3850,3850,109.10448310530798,101.56047191168125,0.055,0.055,0.04,150,90,0.04696983672979985
296_f1_g_ow,0.205,0.05527796896399458,295.11909492674806,430.1039009852913,800,1150,1750,2400,3300,3300,3850,3850,186.6050922781004,170.0282047213428,0.055,0.055,0.04,150,90,0.013832902240572847
297_m2_g_ow,0.205,0.11856736324773573,307.636513647868,476.3583449385,800,1150,1750,2400,3300,3300,3850,3850,91.4825618446769,108.00526658439507,0.055,0.055,0.04,150,90,0.07129353113330396
298_m1_g_aa,0.205,0.09753949310849704,369.52432942047756,542.6158133340722,800,1150,1750,2400,3300,3300,3850,3850,117.54756127546058,83.50098451602223,0.055,0.055,0.04,150,90,0.07016289344987997
299_m2_d_ow,0.205,0.11671754048222663,327.94654026266187,455.15283741897696,800,1150,1750,2400,3300,3300,3850,3850,83.4456561851006,138.771603739441,0.055,0.055,0.04,150,90,0.07385562402882423
300_f1_g_eh,0.205,0.10286795197962482,416.2091739326415,530.2738706078633,800,1150,1750,2400,3300,3300,3850,3850,170.5636088525004,170.24227388257492,0.055,0.055,0.04,150,90,0.013729074419319693
301_m1_g_iy,0.205,0.058708335056268185,246.9038002542538,256.1897635564844,800,1150,1750,2400,3300,3300,3850,3850,108.02423604980736,130.28362642399884,0.055,0.055,0.04,150,90,0.058708335056268185
302_f1_d_eh,0.205,0.08605993113408572,472.757284396515,568.8342643437664,800,1150,1750,2400,3300,3300,3850,3850,180.0975740388795,187.4092154329126,0.055,0.055,0.04,150,90,0.08605993113408572
303_m2_g_ah,0.205,0.19480184156884187,370.4651730963339,603.9634312663294,800,1150,1750,2400,3300,3300,3850,3850,109.59648443941946,102.12372597622942,0.055,0.055,0.04,150,90,0.19480184156884187
304_f1_b_ah,0.205,0.10667540924829146,522.9192367587856,695.7913176899447,800,1150,1750,2400,3300,3300,3850,3850,169.2026369123556,150.49482178313042,0.055,0.055,0.04,150,90,0.04058241974857153
305_f1_d_aa,0.205,0.08688276493438371,607.6755240542442,887.1438817850494,800,1150,1750,2400,3300,3300,3850,3850,176.70310382014628,193.03985138233975,0.055,0.055,0.04,150,90,0.08482414088381322
306_m1_d_ow,0.205,0.08454589479745442,342.5759532535627,448.58488000225236,800,1150,1750,2400,3300,3300,3850,3850,105.45034250581386,108.42623037494506,0.055,0.055,0.04,150,90,0.06993489436706762
307_f1_b_iy,0.205,0.08093259488740479,304.51522240855314,323.79713735308036,800,1150,1750,2400,3300,3300,3850,3850,198.59488966007686,209.35812517147792,0.055,0.055,0.04,150,90,0.03776355424189832
308_m1_d_uw,0.205,0.0898904892998364,266.45535806329804,299.6672296397361,800,1150,1750,2400,3300,3300,3850,3850,122.14791945696867,132.12599658461835,0.055,0.055,0.04,150,90,0.0898904892998364
309_f1_d_aa,0.205,0.07451336822918816,608.2784681149706,941.83884318686,800,1150,1750,2400,3300,3300,3850,3850,178.016821050425,175.22146622963862,0.055,0.055,0.04,150,90,0.0687826615618035
310_f1_g_eh,0.205,0.1197716714835453,361.64886978350876,537.8204858067681,800,1150,1750,2400,3300,3300,3850,3850,184.3116023889528,194.89522301555684,0.055,0.055,0.04,150,90,0.04044038893695362
311_m1_g_iy,0.205,0.1092276435336159,241.14258976809796,267.78826856035903,800,1150,1750,2400,3300,3300,3850,3850,113.27922270754391,114.26876866398213,0.055,0.055,0.04,150,90,0.08370905855920399
312_f1_b_aa,0.205,0.09562539513770082,557.493973984684,864.9924891928453,800,1150,1750,2400,3300,3300,3850,3850,146.79250393509702,173.0509860339973,0.055,0.055,0.04,150,90,0.08229332054665078
313_f1_g_aa,0.205,0.06695625394965304,458.32090525181445,833.0665647591088,800,1150,1750,2400,3300,3300,3850,3850,189.25097876264294,184.9657125619365,0.055,0.055,0.04,150,90,0.043510023404214074
314_m1_b_eh,0.205,0.10767646960738197,449.485650137999,510.6067542911528,800,1150,1750,2400,3300,3300,3850,3850,104.86129041967098,118.80437643467192,0.055,0.055,0.04,150,90,0.10767646960738197
315_m1_d_iy,0.205,0.12125596123755107,235.2419586607385,259.0427448079778,800,1150,1750,2400,3300,3300,3850,3850,97.0513841063341,124.00453529024999,0.055,0.055,0.04,150,90,0.09743300223524538
316_m2_d_eh,0.205,0.15414208007750957,417.473627458076,571.4660583059976,800,1150,1750,2400,3300,3300,3850,3850,110.20262866726816,116.45895467806872,0.055,0.055,0.04,150,90,0.10762161679590637
317_f1_d_ah,0.205,0.0840674711541755,480.47563299368716,780.9119538074051,800,1150,1750,2400,3300,3300,3850,3850,167.6751075503585,184.25674341029736,0.055,0.055,0.04,150,90,0.08227381347855411
318_f1_d_uw,0.205,0.06256283112449801,318.640394914797,331.5411284294292,800,1150,1750,2400,3300,3300,3850,3850,177.89226145273983,173.40918668167166,0.055,0.055,0.04,150,90,0.05415425057531907
319_m2_g_ow,0.205,0.12963220127680447,337.2293697899578,448.8289345895127,800,1150,1750,2400,3300,3300,3850,3850,81.98976664351878,82.15104619262759,0.055,0.055,0.04,150,90,0.06584317106624193
320_m2_b_aa,0.205,0.14006942910285636,543.0680046766383,735.1197128556382,800,1150,1750,2400,3300,3300,3850,3850,101.99724063715887,96.33894904623106,0.055,0.055,0.04,150,90,0.14006942910285636
321_f1_d_eh,0.205,0.1014604607690832,462.9123653602014,535.6788274344025,800,1150,1750,2400,3300,3300,3850,3850,158.85763461381677,201.88644100492576,0.055,0.055,0.04,150,90,0.07121939884495296
322_m2_b_ah,0.205,0.13633423248497314,503.11581441246557,633.6259559240368,800,1150,1750,2400,3300,3300,3850,3850,95.82580701971726,108.49731005745545,0.055,0.055,0.04,150,90,0.12063302289519805
323_m2_g_aa,0.205,0.18222448764932384,630.8331926871818,712.2035578044502,800,1150,1750,2400,3300,3300,3850,3850,97.97251540408108,94.85528712810581,0.055,0.055,0.04,150,90,0.09823431789838047
324_f1_d_ah,0.205,0.09887460444575444,499.37280150800643,737.6074282327206,800,1150,1750,2400,3300,3300,3850,3850,171.5846758411072,179.47882485862982,0.055,0.055,0.04,150,90,0.03015763420351016
325_m2_d_iy,0.205,0.10105257231093975,234.2910907233478,251.20433789819668,800,1150,1750,2400,3300,3300,3850,3850,88.06777733730809,119.58649751895486,0.055,0.055,0.04,150,90,0.10105257231093975
326_m2_b_iy,0.205,0.1417683117437617,235.98871122660825,238.08749167525178,800,1150,1750,2400,3300,3300,3850,3850,102.66959114185089,95.46711467055152,0.055,0.055,0.04,150,90,0.12187861614890576
327_m2_d_uw,0.205,0.13396752471373954,283.56004482448185,272.61529159537366,800,1150,1750,2400,3300,3300,3850,3850,113.5240394145533,110.1710985887363,0.055,0.055,0.04,150,90,0.07817324121045982
328_f1_d_aa,0.205,0.09466794754886979,565.3903775578341,900.4781864133861,800,1150,1750,2400,3300,3300,3850,3850,165.77453875518603,181.1239592661378,0.055,0.055,0.04,150,90,0.06872755643875883
329_m1_g_ow,0.205,0.10782597820995025,333.89373301080457,454.5891742039715,800,1150,1750,2400,3300,3300,3850,3850,114.20791287854091,89.17321556754352,0.055,0.055,0.04,150,90,0.09246651182099677
330_m2_b_eh,0.205,0.12808054514761288,469.12695423982103,554.7253324935572,800,1150,1750,2400,3300,3300,3850,3850,115.36121701172192,85.19668988772221,0.055,0.055,0.04,150,90,0.12808054514761288
331_f1_b_iy,0.205,0.0857020232968187,312.5947036056097,345.56596789854524,800,1150,1750,2400,3300,3300,3850,3850,186.0939332004381,197.7253834811217,0.055,0.055,0.04,150,90,0.05010975717082865
332_m2_g_ow,0.205,0.10298959506162371,293.3892016161789,447.6373108985621,800,1150,1750,2400,3300,3300,3850,3850,91.48149248823051,91.89174102377339,0.055,0.055,0.04,150,90,0.04587704211849249
333_m2_b_uw,0.205,0.13062453286325482,211.51860262085015,262.5925933348803,800,1150,1750,2400,3300,3300,3850,3850,94.53594947791099,113.11190032930341,0.055,0.055,0.04,150,90,0.06570778404349957
334_m2_b_eh,0.205,0.1667264446558407,518.2584392647072,562.254325453256,800,1150,1750,2400,3300,3300,3850,3850,87.89133147050723,102.94723369852595,0.055,0.055,0.04,150,90,0.16617715942668793
335_m2_b_iy,0.205,0.12395077680209024,230.54571114908686,238.8921143810643,800,1150,1750,2400,3300,3300,3850,3850,87.99214450602946,116.91243763660191,0.055,0.055,0.04,150,90,0.12395077680209024
336_m1_b_iy,0.205,0.11059463107173848,245.17074302539453,256.0108218234039,800,1150,1750,2400,3300,3300,3850,3850,126.97238553489196,122.30423214746445,0.055,0.055,0.04,150,90,0.11059463107173848
337_f1_d_eh,0.205,0.09932707178790069,429.16988894841074,583.6708049325822,800,1150,1750,2400,3300,3300,3850,3850,180.3175826490605,188.0301258100132,0.055,0.055,0.04,150,90,0.049021898275703066
338_f1_g_eh,0.205,0.10229354386867039,353.2236327747187,538.964531485571,800,1150,1750,2400,3300,3300,3850,3850,176.79723548294942,165.42783447481128,0.055,0.055,0.04,150,90,0.04035798443965462
339_m2_b_ah,0.205,0.14806815082535474,459.1819834174945,580.3913952885282,800,1150,1750,2400,3300,3300,3850,3850,99.20382669217511,86.6549981373666,0.055,0.055,0.04,150,90,0.14536967752357075
340_f1_d_aa,0.205,0.07522875909119049,567.3278703160746,874.7240472410308,800,1150,1750,2400,3300,3300,3850,3850,173.46955870234902,166.47503271795568,0.055,0.055,0.04,150,90,0.054576595780976386
341_f1_b_ow,0.205,0.09175149960238717,427.0140759288271,517.3988108356549,800,1150,1750,2400,3300,3300,3850,3850,202.51958282085647,183.70208564399823,0.055,0.055,0.04,150,90,0.036687282285728574
342_f1_d_uw,0.205,0.06167730435225183,325.3793510367797,336.80069790771495,800,1150,1750,2400,3300,3300,3850,3850,165.57840848739002,173.0121781457903,0.055,0.055,0.04,150,90,0.03267894329475565
343_m2_b_ah,0.205,0.14508464315048714,510.0105303087657,646.4463461517811,800,1150,1750,2400,3300,3300,3850,3850,95.23553723661355,119.58650895274963,0.055,0.055,0.04,150,90,0.14508464315048714
344_f1_g_eh,0.205,0.10615408302833275,432.89745827913464,524.7927261076685,800,1150,1750,2400,3300,3300,3850,3850,193.82912177150635,184.79207620848686,0.055,0.055,0.04,150,90,0.011920873357549728
345_m2_b_iy,0.205,0.11022352694057629,233.90183555275846,250.97907379460017,800,1150,1750,2400,3300,3300,3850,3850,110.55307963613535,94.33448373087641,0.055,0.055,0.04,150,90,0.11022352694057629
346_m2_d_iy,0.205,0.09005503845006389,231.27115316889663,234.70499092650562,800,1150,1750,2400,3300,3300,3850,3850,122.56606237365493,119.69795597352731,0.055,0.055,0.04,150,90,0.08368046041000009
347_m1_d_ow,0.205,0.10120403632586719,300.80005319189405,427.52464394638855,800,1150,1750,2400,3300,3300,3850,3850,100.56205640216298,97.31697313864477,0.055,0.055,0.04,150,90,0.10120403632586719
348_m1_d_uw,0.205,0.09448721402374069,249.91752152086195,293.6424613090745,800,1150,1750,2400,3300,3300,3850,3850,98.61848415383831,100.33483053957104,0.055,0.055,0.04,150,90,0.09448721402374069
349_m2_g_uw,0.205,0.11564255140433896,204.44287543529083,315.48345558575585,800,1150,1750,2400,3300,3300,3850,3850,94.22572470171444,114.61475589198045,0.055,0.055,0.04,150,90,0.08850546514386548
350_m1_g_eh,0.205,0.11298390343757361,323.68164570385414,469.1120514006755,800,1150,1750,2400,3300,3300,3850,3850,96.82163344150916,101.11513580493411,0.055,0.055,0.04,150,90,0.11298390343757361
351_f1_b_aa,0.205,0.10738255692529233,689.2337163161526,896.7732850482884,800,1150,1750,2400,3300,3300,3850,3850,183.08180597832836,194.16655012924411,0.055,0.055,0.04,150,90,0.05657467715573941
352_m1_g_uw,0.205,0.10851702140638099,245.9618416639932,270.9870790174464,800,1150,1750,2400,3300,3300,3850,3850,87.07981077794545,97.58964485314293,0.055,0.055,0.04,150,90,0.10851702140638099
353_m1_g_ow,0.205,0.10873345144643254,362.6272653733223,436.3738280350853,800,1150,1750,2400,3300,3300,3850,3850,97.53615722325536,114.6884052626461,0.055,0.055,0.04,150,90,0.10092073909456845
354_m1_d_iy,0.205,0.09271212021948849,231.9437165517672,282.56803516566623,800,1150,1750,2400,3300,3300,3850,3850,115.50754517023641,99.00016237364918,0.055,0.055,0.04,150,90,0.09271212021948849
355_m2_b_ow,0.205,0.12866631625401762,335.83742883060415,447.023535881575,800,1150,1750,2400,3300,3300,3850,3850,112.43756892671855,100.17312014855834,0.055,0.055,0.04,150,90,0.12386374714372252
356_m1_g_uw,0.205,0.10005918835048855,250.23642888851379,267.11281199875214,800,1150,1750,2400,3300,3300,3850,3850,91.78652393295512,80.52341886768349,0.055,0.055,0.04,150,90,0.10005918835048855
357_f1_d_aa,0.205,0.08525847974977435,499.6228231643427,880.7479385146961,800,1150,1750,2400,3300,3300,3850,3850,190.58111238584203,186.44304289035065,0.055,0.055,0.04,150,90,0.057829375627759576
358_f1_b_ah,0.205,0.10940530279724106,574.4990877117328,695.0535132271655,800,1150,1750,2400,3300,3300,3850,3850,173.54787419680758,193.46103803025886,0.055,0.055,0.04,150,90,0.04585665895694348
359_m1_d_eh,0.205,0.09608585668068055,386.96395895077626,469.507048989199,800,1150,1750,2400,3300,3300,3850,3850,120.81402215493013,107.39614798258185,0.055,0.055,0.04,150,90,0.09608585668068055
360_m2_d_aa,0.205,0.1688228576618409,550.0803001328359,626.3310935757572,800,1150,1750,2400,3300,3300,3850,3850,98.44517379486439,86.95718798480388,0.055,0.055,0.04,150,90,0.09183338776678567
361_m1_d_uw,0.205,0.10212023736472021,258.92442593134587,310.659406816276,800,1150,1750,2400,3300,3300,3850,3850,101.48349131136558,106.2389936123523,0.055,0.055,0.04,150,90,0.10212023736472021
362_f1_b_iy,0.205,0.09009028074047797,296.2218933313431,316.37113701219766,800,1150,1750,2400,3300,3300,3850,3850,178.01071016628364,217.22768412421752,0.055,0.055,0.04,150,90,0.044223401461933716
363_m2_g_eh,0.205,0.14153500099767044,389.92979131833124,561.1637801404735,800,1150,1750,2400,3300,3300,3850,3850,113.48395178073244,122.72438026640785,0.055,0.055,0.04,150,90,0.12721465805705473
364_m1_b_ah,0.205,0.13332971603729984,510.7510808728303,632.8267721938571,800,1150,1750,2400,3300,3300,3850,3850,111.17706496481915,110.62439303930822,0.055,0.055,0.04,150,90,0.12598239340692383
365_m1_b_iy,0.205,0.09949188719507933,279.5208889382292,315.2385317658226,800,1150,1750,2400,3300,3300,3850,3850,109.98966298130627,106.16019191809029,0.055,0.055,0.04,150,90,0.07406709373605555
366_m1_d_aa,0.205,0.10362135912335878,529.0442042753499,643.3378142541438,800,1150,1750,2400,3300,3300,3850,3850,106.08882409807251,94.88876689012709,0.055,0.055,0.04,150,90,0.10362135912335878
367_m2_b_ow,0.205,0.12551039209972184,326.6295024223687,455.0824474943274,800,1150,1750,2400,3300,3300,3850,3850,80.47174582557543,96.52413784877812,0.055,0.055,0.04,150,90,0.11859100771213764
368_m1_b_iy,0.205,0.1062215345451193,237.62443999715094,255.53034743319589,800,1150,1750,2400,3300,3300,3850,3850,99.66799522997565,98.12255552987574,0.055,0.055,0.04,150,90,0.08630316667378304
369_f1_g_iy,0.205,0.08268945880169848,318.7706896110415,358.2235760307979,800,1150,1750,2400,3300,3300,3850,3850,180.3590533825726,187.7328022879866,0.055,0.055,0.04,150,90,0.021465676855114586
370_m2_b_aa,0.205,0.14134439404514224,521.6459333883371,776.0981259513512,800,1150,1750,2400,3300,3300,3850,3850,110.26111658966319,89.63026257377454,0.055,0.055,0.04,150,90,0.14134439404514224
